layer,f1_macro,f1_capable_failed,f1_deception,f1_deception_rejection,f1_honest_mistake,f1_natural_deception,f1_truth,cm_capable_failed_capable_failed,cm_norm_capable_failed_capable_failed,cm_capable_failed_deception,cm_norm_capable_failed_deception,cm_capable_failed_deception_rejection,cm_norm_capable_failed_deception_rejection,cm_capable_failed_honest_mistake,cm_norm_capable_failed_honest_mistake,cm_capable_failed_natural_deception,cm_norm_capable_failed_natural_deception,cm_capable_failed_truth,cm_norm_capable_failed_truth,cm_deception_capable_failed,cm_norm_deception_capable_failed,cm_deception_deception,cm_norm_deception_deception,cm_deception_deception_rejection,cm_norm_deception_deception_rejection,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_natural_deception,cm_norm_deception_natural_deception,cm_deception_truth,cm_norm_deception_truth,cm_deception_rejection_capable_failed,cm_norm_deception_rejection_capable_failed,cm_deception_rejection_deception,cm_norm_deception_rejection_deception,cm_deception_rejection_deception_rejection,cm_norm_deception_rejection_deception_rejection,cm_deception_rejection_honest_mistake,cm_norm_deception_rejection_honest_mistake,cm_deception_rejection_natural_deception,cm_norm_deception_rejection_natural_deception,cm_deception_rejection_truth,cm_norm_deception_rejection_truth,cm_honest_mistake_capable_failed,cm_norm_honest_mistake_capable_failed,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_deception_rejection,cm_norm_honest_mistake_deception_rejection,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_natural_deception,cm_norm_honest_mistake_natural_deception,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_natural_deception_capable_failed,cm_norm_natural_deception_capable_failed,cm_natural_deception_deception,cm_norm_natural_deception_deception,cm_natural_deception_deception_rejection,cm_norm_natural_deception_deception_rejection,cm_natural_deception_honest_mistake,cm_norm_natural_deception_honest_mistake,cm_natural_deception_natural_deception,cm_norm_natural_deception_natural_deception,cm_natural_deception_truth,cm_norm_natural_deception_truth,cm_truth_capable_failed,cm_norm_truth_capable_failed,cm_truth_deception,cm_norm_truth_deception,cm_truth_deception_rejection,cm_norm_truth_deception_rejection,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_natural_deception,cm_norm_truth_natural_deception,cm_truth_truth,cm_norm_truth_truth
25,0.4786572946120417,0.44983254036835535,0.8328551875057112,0.6115719259724316,0.6410527526552158,0.05914192809425485,0.27748943307628166,1559,0.4667664670658683,1,0.0002994011976047904,0,0.0,1358,0.40658682634730536,4,0.0011976047904191617,418,0.1251497005988024,0,0.0,3055,0.8738558352402745,330,0.09439359267734554,9,0.002574370709382151,0,0.0,102,0.02917620137299771,1,0.0006868131868131869,663,0.45535714285714285,787,0.540521978021978,2,0.0013736263736263737,0,0.0,3,0.0020604395604395605,696,0.12613265675969554,1,0.0001812250815512867,0,0.0,4540,0.8227618702428416,54,0.009786154403769481,227,0.04113809351214208,400,0.16019223067681218,1,0.00040048057669203043,0,0.0,1920,0.7689227072486985,78,0.031237484981978373,98,0.03924709651581898,935,0.3892589508742714,119,0.04954204829308909,1,0.00041631973355537054,818,0.3405495420482931,5,0.0020815986677768525,524,0.21815154038301415
26,0.4734439447735988,0.43803334452164816,0.8317846881310199,0.5997333432792583,0.6419910005183003,0.05571463694974764,0.2734066552416184,1506,0.45089820359281435,0,0.0,1,0.0002994011976047904,1414,0.4233532934131736,1,0.0002994011976047904,418,0.1251497005988024,0,0.0,3061,0.8755720823798627,326,0.09324942791762014,8,0.002288329519450801,0,0.0,101,0.028890160183066362,0,0.0,687,0.47184065934065933,764,0.5247252747252747,2,0.0013736263736263737,0,0.0,3,0.0020604395604395605,683,0.12377673069952881,0,0.0,0,0.0,4577,0.8294671982602392,44,0.007973903588256614,214,0.03878216745197535,403,0.16139367240688826,1,0.00040048057669203043,0,0.0,1915,0.7669203043652383,73,0.02923508209851822,105,0.0420504605526632,943,0.3925895087427144,115,0.04787676935886761,1,0.00041631973355537054,825,0.3434637801831807,4,0.0016652789342214821,514,0.21398834304746045
27,0.47447677054640297,0.43913623849145045,0.8331511504100056,0.5975190333629535,0.6396197813670016,0.057191972403125554,0.28024244724388103,1511,0.45239520958083834,1,0.0002994011976047904,1,0.0002994011976047904,1406,0.42095808383233535,3,0.0008982035928143712,418,0.1251497005988024,0,0.0,3071,0.8784324942791762,321,0.09181922196796338,9,0.002574370709382151,0,0.0,95,0.02717391304347826,1,0.0006868131868131869,693,0.47596153846153844,758,0.5206043956043956,2,0.0013736263736263737,0,0.0,2,0.0013736263736263737,708,0.12830735773831098,0,0.0,0,0.0,4546,0.8238492207321493,40,0.007249003262051468,224,0.04059441826748822,393,0.15738886663996796,0,0.0,1,0.00040048057669203043,1910,0.7649179014817782,75,0.030036043251902282,118,0.04725670804965959,929,0.3867610324729392,111,0.04621149042464613,0,0.0,824,0.3430474604496253,7,0.0029142381348875937,531,0.22106577851790174
28,0.47045780222203004,0.44032295742861,0.8294406674687252,0.5833585242242958,0.6383867313420073,0.057318209884941504,0.2739197229836005,1519,0.4547904191616767,1,0.0002994011976047904,1,0.0002994011976047904,1416,0.4239520958083832,1,0.0002994011976047904,402,0.12035928143712575,1,0.0002860411899313501,3070,0.8781464530892449,320,0.09153318077803203,12,0.003432494279176201,0,0.0,93,0.02660183066361556,0,0.0,720,0.4945054945054945,732,0.5027472527472527,2,0.0013736263736263737,0,0.0,2,0.0013736263736263737,704,0.12758245741210583,2,0.0003624501631025734,1,0.0001812250815512867,4549,0.8243928959768032,41,0.007430228343602754,221,0.04005074302283436,412,0.16499799759711653,1,0.00040048057669203043,0,0.0,1903,0.762114537444934,75,0.030036043251902282,106,0.04245094112935523,923,0.384263114071607,112,0.0466278101582015,1,0.00041631973355537054,852,0.3547044129891757,2,0.0008326394671107411,512,0.21315570358034971
29,0.4688008621394126,0.4396674433697207,0.8309517548248673,0.5797590716623556,0.634765207885609,0.05953632991444794,0.26812536517947505,1495,0.4476047904191617,1,0.0002994011976047904,2,0.0005988023952095808,1445,0.43263473053892215,1,0.0002994011976047904,396,0.118562874251497,1,0.0002860411899313501,3092,0.8844393592677345,302,0.08638443935926773,16,0.004576659038901602,0,0.0,85,0.02431350114416476,0,0.0,732,0.5027472527472527,720,0.4945054945054945,2,0.0013736263736263737,0,0.0,2,0.0013736263736263737,693,0.1255889815150417,5,0.0009061254077564335,2,0.0003624501631025734,4554,0.8252990213845596,41,0.007430228343602754,223,0.04041319318593693,385,0.15418502202643172,0,0.0,0,0.0,1918,0.7681217460953144,78,0.031237484981978373,116,0.04645574689627553,886,0.3688592839300583,116,0.04829308909242298,2,0.0008326394671107411,896,0.373022481265612,3,0.0012489592006661116,499,0.2077435470441299
30,0.4608077423513204,0.43562564027413037,0.8265186730298664,0.5582069649440637,0.6307807737186375,0.05864299086048488,0.2550714112807394,1465,0.43862275449101795,1,0.0002994011976047904,1,0.0002994011976047904,1496,0.4479041916167665,2,0.0005988023952095808,375,0.1122754491017964,0,0.0,3092,0.8844393592677345,291,0.08323798627002288,20,0.005720823798627002,0,0.0,93,0.02660183066361556,0,0.0,772,0.5302197802197802,679,0.46634615384615385,3,0.0020604395604395605,0,0.0,2,0.0013736263736263737,669,0.1212395795578108,8,0.0014498006524102935,2,0.0003624501631025734,4557,0.8258426966292135,44,0.007973903588256614,238,0.04313156940920623,371,0.1485782939527433,1,0.00040048057669203043,1,0.00040048057669203043,1927,0.7717260712855426,77,0.030837004405286344,120,0.048057669203043656,881,0.36677768526228144,112,0.0466278101582015,3,0.0012489592006661116,928,0.38634471273938387,6,0.002497918401332223,472,0.1965029142381349
31,0.46124412277101356,0.43413626432112984,0.8263973774761737,0.5547572904898711,0.6312625485079981,0.05586819844164059,0.2650430573892679,1464,0.43832335329341315,2,0.0005988023952095808,0,0.0,1481,0.4434131736526946,2,0.0005988023952095808,391,0.11706586826347305,0,0.0,3100,0.8867276887871853,285,0.08152173913043478,16,0.004576659038901602,0,0.0,95,0.02717391304347826,0,0.0,781,0.5364010989010989,669,0.45947802197802196,5,0.003434065934065934,0,0.0,1,0.0006868131868131869,681,0.12341428053642624,8,0.0014498006524102935,2,0.0003624501631025734,4546,0.8238492207321493,38,0.006886553098948894,243,0.044037694816962666,379,0.15178213856627953,3,0.0012014417300760913,0,0.0,1926,0.7713255907088507,73,0.02923508209851822,116,0.04645574689627553,879,0.3659450457951707,112,0.0466278101582015,1,0.00041631973355537054,912,0.37968359700249793,2,0.0008326394671107411,496,0.20649458784346378
32,0.45992229227465714,0.4377261633484423,0.826271713304279,0.5514733130105004,0.6316311487823526,0.05951510169358627,0.2529163135087825,1492,0.4467065868263473,3,0.0008982035928143712,3,0.0008982035928143712,1450,0.4341317365269461,3,0.0008982035928143712,389,0.11646706586826347,0,0.0,3099,0.886441647597254,281,0.08037757437070939,19,0.005434782608695652,0,0.0,97,0.027745995423340962,0,0.0,782,0.5370879120879121,665,0.4567307692307692,5,0.003434065934065934,0,0.0,4,0.0027472527472527475,694,0.12577020659659296,7,0.0012685755708590069,6,0.0010873504893077202,4539,0.8225806451612904,40,0.007249003262051468,232,0.04204421891989851,392,0.15698838606327592,2,0.0008009611533840609,1,0.00040048057669203043,1922,0.7697236684020825,78,0.031237484981978373,102,0.0408490188225871,899,0.3742714404662781,112,0.0466278101582015,1,0.00041631973355537054,920,0.38301415487094087,3,0.0012489592006661116,467,0.19442131557035802
33,0.4589719229530442,0.42905574084279435,0.8278367103027688,0.5581571168316685,0.6296657200063106,0.055735808223079844,0.2533804415116429,1458,0.4365269461077844,3,0.0008982035928143712,0,0.0,1470,0.44011976047904194,3,0.0008982035928143712,406,0.12155688622754492,1,0.0002860411899313501,3109,0.8893020594965675,273,0.07808924485125858,17,0.004862700228832952,0,0.0,96,0.02745995423340961,0,0.0,778,0.5343406593406593,671,0.4608516483516483,4,0.0027472527472527475,0,0.0,3,0.0020604395604395605,716,0.12975715839072127,6,0.0010873504893077202,3,0.0005436752446538601,4531,0.8211308445088801,43,0.007792678506705328,219,0.039688292859731786,377,0.15098117741289546,2,0.0008009611533840609,0,0.0,1945,0.7789347216659992,73,0.02923508209851822,100,0.040048057669203045,905,0.3767693588676103,117,0.04870940882597835,2,0.0008326394671107411,907,0.3776019983347211,3,0.0012489592006661116,468,0.1948376353039134
34,0.4547407288834952,0.4239329353560227,0.8244852685941237,0.5481863447745364,0.6266918352431355,0.05656467097638288,0.24858331835676967,1438,0.4305389221556886,2,0.0005988023952095808,0,0.0,1507,0.45119760479041915,2,0.0005988023952095808,391,0.11706586826347305,0,0.0,3095,0.8852974828375286,291,0.08323798627002288,12,0.003432494279176201,0,0.0,98,0.02803203661327231,0,0.0,789,0.5418956043956044,661,0.4539835164835165,5,0.003434065934065934,0,0.0,1,0.0006868131868131869,732,0.13265675969554186,6,0.0010873504893077202,1,0.0001812250815512867,4518,0.8187749184487133,38,0.006886553098948894,223,0.04041319318593693,362,0.144973968762515,2,0.0008009611533840609,0,0.0,1951,0.7813376051261514,74,0.029635562675210253,108,0.043251902282739285,913,0.3800999167360533,118,0.049125728559533725,1,0.00041631973355537054,908,0.37801831806827646,4,0.0016652789342214821,458,0.1906744379683597
35,0.45216524111252504,0.4310055450043948,0.8186727739146866,0.5346789444623886,0.6297750776668751,0.059310141281982955,0.23954896434482245,1480,0.4431137724550898,3,0.0008982035928143712,0,0.0,1466,0.43892215568862275,4,0.0011976047904191617,387,0.11586826347305389,0,0.0,3067,0.8772883295194508,317,0.09067505720823799,15,0.004290617848970252,0,0.0,97,0.027745995423340962,2,0.0013736263736263737,800,0.5494505494505495,649,0.44574175824175827,5,0.003434065934065934,0,0.0,0,0.0,731,0.1324755346139906,5,0.0009061254077564335,3,0.0005436752446538601,4528,0.8205871692642261,45,0.008155128669807901,206,0.03733236679956506,378,0.1513816579895875,1,0.00040048057669203043,1,0.00040048057669203043,1943,0.7781337605126152,78,0.031237484981978373,96,0.03844613536243492,937,0.3900915903413822,121,0.050374687760199835,0,0.0,905,0.3767693588676103,5,0.0020815986677768525,434,0.1806827643630308
